network	station_id	station_name	station_type	owner	lat	lon
NDBC	aamc1	9414750 - Alameda, CA	Water Level Observation Network	O	37.772	-122.3
NDBC	aban6	Alexandria Bay, NY	C-MAN Station	N	44.333	-75.933
NDBC	abya2	Auke Bay Lab Dock, AK	Weather Station	AJK	58.381	-134.646
NDBC	acfs1	Grove Plantation, ACE Basin Reserve, SC	NERRS Water Quality Station	NR	32.664	-80.413
NDBC	acmn4	Atlantic City Marina, NJ	Shorebased Tower	J	39.38	-74.42
NDBC	acqs1	St. Pierre, ACE Basin Reserve, SC	NERRS Water Quality Station	NR	32.523	-80.357
NDBC	acxs1	Bennett's Point, ACE Basin Reserve, SC	NERRS Weather Station	NR	32.559	-80.454
NDBC	acyn4	8534720 - Atlantic City, NJ	Water Level Observation Network	O	39.357	-74.418
NDBC	adbf1	Dry Bar, Apalachicola Reserve, FL	NERRS Water Quality Station	NR	29.675	-85.058
NDBC	adka2	9461380 - Adak Island, AK	Water Level Observation Network	O	51.861	-176.637
NDBC	agcm4	9014070 - Algonac, MI	Water Level Observation Network	O	42.621	-82.527
NDBC	agmw3	Algoma City Marina, WI	Weather Station	GRB	44.608	-87.433
NDBC	agxc1	9410647 - Angels Gate, CA	Water Level Observation Network	PT	33.716	-118.246
NDBC	ajxa2	Juneau AJ Dock, AK	Coastal Marine Station	MA	58.287	-134.398
NDBC	akxa2	Akutan, AK	Coastal Marine Station	MA	54.132	-165.782
NDBC	alia2	9457804 - Alitak, AK	Water Level Observation Network	O	56.898	-154.247
NDBC	alrf1	Alligator Reef	C-MAN Station	N	24.9	-80.6
NDBC	alsn6	Ambrose Light, NY	C-MAN Station	N	40.45	-73.8
NDBC	alxn6	8311062 - Alexandria Bay, NY	Water Level Observation Network	O	44.331	-75.934
NDBC	amaa2	East Amatuli Island Light, AK	C-MAN Station	N	58.916	-151.952
NDBC	amps1	Payload Test (LAB Set-Up)	Test station	N	30.357	-89.613
NDBC	amps2	Payload Test (BUOY Set-Up)	2.4-meter discus buoy	N	30.357	-89.613
NDBC	amps3	Payload Test (C-MAN Set-Up)	Test station	N	30.357	-89.613
NDBC	amps4	Payload Test (PSI Set-Up)	Test station	N	30.357	-89.613
NDBC	amrl1	8764227 - LAWMA, Amerada Pass, LA	Water Level Observation Network	O	29.45	-91.338
NDBC	ancf1	Anclote Gulf Park, FL	Shorebased Tower	P	28.193	-82.789
NDBC	anmf1	ANM - Anna Maria, FL	Shorebased Tower	P	27.538	-82.739
NDBC	anmn6	Field Station, Hudson River Reserve, NY	NERRS Weather Station	NR	42.018	-73.917
NDBC	anpt2	8775241 - Aransas, Aransas Pass, TX	Water Level Observation Network	K	27.837	-97.039
NDBC	anrn6	Tivoli South Bay, Hudson River Reserve, NY	NERRS Water Quality Station	NR	42.027	-73.926
NDBC	anta2	9455920 - Anchorage, AK	Water Level Observation Network	O	61.238	-149.89
NDBC	anvc1	9416841 - Arena Cove, CA	Water Level Observation Network	O	38.915	-123.711
NDBC	apam2	8575512 - Annapolis, MD	Water Level Observation Network	O	38.983	-76.479
NDBC	apcf1	8728690 - Apalachicola, FL	Water Level Observation Network	O	29.724	-84.98
NDBC	apma2	Anchorage Port, AK	Coastal Marine Station	MA	61.238	-149.887
NDBC	apnm4	Alpena Harbor Light, Alpena, MI	C-MAN Station	G	45.06	-83.424
NDBC	apqf1	East Bay Bottom, Apalachicola Reserve, FL	NERRS Water Quality Station	NR	29.786	-84.875
NDBC	aprp7	1630000 - Apra Harbor, Guam	Water Level Observation Network	O	13.444	144.657
NDBC	apxa2	Anchor Point, Kachemak Bay Reserve, AK	NERRS Weather Station	NR	59.77	-151.868
NDBC	apxf1	East Bay, Apalachicola Reserve, FL	NERRS Weather Station	NR	29.769	-84.881
NDBC	arop4	9757809 - Arecibo, PR	Water Level Observation Network	PN	18.48	-66.702
NDBC	arpf1	APK - Aripeka, FL	Shorebased Tower	P	28.433	-82.667
NDBC	asbo1	Ashtabula Lighthouse		CLE	41.918	-80.796
NDBC	asto3	9439040 - Astoria, OR	Water Level Observation Network	O	46.207	-123.768
NDBC	atgm1	8413320 - Bar Harbor, ME	Water Level Observation Network	O	44.392	-68.204
NDBC	atka2	9461710 - Atka, AK	Water Level Observation Network	O	52.232	-174.173
NDBC	audp4	9759412 - Aquadilla, PR	Water Level Observation Network	PN	18.457	-67.165
NDBC	auga2	Augustine Island, AK	C-MAN Station	N	59.378	-153.348
NDBC	avan4	Avalon, NJ	Shorebased Tower	J	39.09	-74.72
NDBC	awrt2	8774230 - Aransas Wildlife Refuge, TX	Water Level Observation Network	K	28.227	-96.796
NDBC	babt2	8776604 - Baffin Bay, TX	Water Level Observation Network	K	27.297	-97.405
NDBC	bara9	9761115 - Barbuda, AG	Water Level Observation Network	O	17.591	-61.821
NDBC	barn6	Barcelona Harbor, NY	GLOS Weather Station	BUF	42.345	-79.595
NDBC	batn6	8518750 - The Battery, NY	Water Level Observation Network	O	40.701	-74.014
NDBC	baxc1	9410691 - Los Angeles Badger Avenue Bridge	Water Level Observation Network	PT	33.766	-118.24
NDBC	bbnf1	BBCW8	C-MAN Station	NP	25.601	-80.306
NDBC	bbsf1	BBCW10	C-MAN Station	NP	25.472	-80.349
NDBC	bcfm2	Brewerton Channel Range Front Light (8574831)	C-MAN Station	PT	39.205	-76.524
NDBC	bctp1	Beach 2 Tower	Coastal Marine Station	RC	42.153	-80.131
NDBC	bdrn4	8539094 - Burlington, Delaware River, NJ	Water Level Observation Network	PT	40.082	-74.87
NDBC	bdsp1	8546252 - Bridesburg, PA	Water Level Observation Network	PT	39.98	-75.079
NDBC	bdvf1	Broad River, FL	Water Quality Station	NP	25.478	-80.989
NDBC	bdxc1	Bodega, CA	Water Quality Station	BM	38.317	-123.071
NDBC	beis1	Edisto Island, ACE Basin Reserve, SC	NERRS Water Quality Station	NR	32.504	-80.325
NDBC	bepb6	2695540 - Bermuda, St. Georges Island, BM	Water Level Observation Network	O	32.374	-64.701
NDBC	bexa2	Bethel, AK	Coastal Marine Station	MA	60.791	-161.749
NDBC	bftn7	8656483 - Beaufort, NC	Water Level Observation Network	O	34.717	-76.671
NDBC	bgcf1	BCP - Big Carlos Pass, FL	Shorebased Tower	P	26.404	-81.881
NDBC	bgnn6	8519483 - Bergen Point West Reach, NY	Water Level Observation Network	PT	40.639	-74.146
NDBC	bgxn3	Greenland, Great Bay Reserve, NH	NERRS Weather Station	NR	43.059	-70.83
NDBC	bhbm3	8443970 - Boston, MA	Water Level Observation Network	O	42.355	-71.05
NDBC	bhrc3	Bridgeport Terminal, CT	Long Island Ferry	I	41.175	-73.185
NDBC	bhri3	Burns Harbor, IN	GLOS Weather Station	LOT	41.646	-87.147
NDBC	bigm4	Big Bay, MI	GLOS Weather Station	MQT	46.827	-87.727
NDBC	bilw3	Barker's Island, Lake Superior Reserve, WI	NERRS Water Quality Station	NR	46.722	-92.064
NDBC	bism2	8571421 - Bishops Head, MD	Water Level Observation Network	O	38.22	-76.039
NDBC	bkbf1	8720357 -  I-295 Buckman Bridge, St Johns River, FL	Water Level Observation Network	PT	30.192	-81.692
NDBC	bktl1	8767961 - Lake Charles Bulk Terminal, LA	Water Level Observation Network	O	30.19	-93.301
NDBC	bkyf1	Buoy Key, FL	Water Quality Station	NP	25.119	-80.834
NDBC	blia2	Bligh Reef Light, AK	C-MAN Station	N	60.839	-146.884
NDBC	blif1	8720233 - Blount Island Command, St Johns River, FL	Water Level Observation Network	PT	30.393	-81.523
NDBC	blta2	Bartlett Cove AK	C-MAN Station	AJK	58.455	-135.889
NDBC	bltm2	8574680 - Baltimore, MD	Water Level Observation Network	O	39.267	-76.579
NDBC	bltm3	8447387 - Borden Flats Light at Fall River, MA	Water Level Observation Network	PT	41.704	-71.174
NDBC	bmtw1	9445958 - Bremerton, WA	Water Level Observation Network	PT	47.562	-122.626
NDBC	bnkf1	Butternut Key, FL	Water Quality Station	NP	25.087	-80.519
NDBC	bobf1	Bob Allen, FL	Water Quality Station	NP	25.027	-80.681
NDBC	bphf1	BISHOP HARBOR, FL	Water Quality Station	TC	27.608	-82.571
NDBC	brbn4	Brant Beach, NJ	Shorebased Tower	J	39.61	-74.2
NDBC	brhc3	8467150 - Bridgeport, CT	Water Level Observation Network	O	41.174	-73.181
NDBC	brim2	Railroad, Chesapeake Bay Reserve, MD	NERRS Water Quality Station	NR	38.781	-76.714
NDBC	brnd1	8555889 - Brandywine Shoal Light, DE	Water Level Observation Network	PT	38.987	-75.113
NDBC	bsbm4	Big Sable Point, MI	GLOS Weather Station	GRR	44.055	-86.514
NDBC	bsca1	Bon Secour, AL	Water Quality Station	DI	30.329	-87.829
NDBC	bskf1	Big Sable Creek, FL	Water Quality Station	NP	25.266	-81.162
NDBC	bslm2	Jug Bay, Chesapeake Bay Reserve, MD	NERRS Weather Station	NR	38.781	-76.708
NDBC	bthd1	Bethany Beach, DE	Bottom Mounted ADCP	AC	38.537	-75.046
NDBC	bufn6	9063020 - Buffalo, NY	Water Level Observation Network	O	42.878	-78.89
NDBC	burl1	Southwest Pass, LA	C-MAN Station	N	28.906	-89.429
NDBC	busl1	Bullwinkle Block 65	C-MAN Station	N	27.883	-90.9
NDBC	buzm3	Buzzards Bay, MA	C-MAN Station	N	41.397	-71.033
NDBC	bvqw1	Bayview Channel, Padilla Bay Reserve, WA	NERRS Water Quality Station	NR	48.496	-122.501
NDBC	bwsf1	Blackwater Sound, FL	Water Quality Station	NP	25.178	-80.438
NDBC	bygl1	8762482 - West Bank 1, Bayou Gauche, LA	Water Level Observation Network	O	29.789	-90.42
NDBC	bzbm3	8447930 - Woods Hole, MA	Water Level Observation Network	O	41.524	-70.671
NDBC	bzst2	8779749 - SPI Brazos Santiago, TX	Water Level Observation Network	K	26.067	-97.155
NDBC	c58w3	Two Rivers CG Station, WI	Weather Station	CG	44.146	-87.563
NDBC	camf1	Campbell Park, FL	Shorebased Tower	P	27.765	-82.649
NDBC	camm2	8571892 - Cambridge, MD	Water Level Observation Network	O	38.574	-76.069
NDBC	canf1	Cane Patch, FL	Water Quality Station	NP	25.422	-80.942
NDBC	capl1	8768094 - Calcasieu Pass, LA	Water Level Observation Network	O	29.768	-93.343
NDBC	carl1	8761955 - Carrollton, LA	Water Level Observation Network	O	29.933	-90.135
NDBC	caro3	Cape Arago, OR	C-MAN Station	N	43.342	-124.375
NDBC	casm1	8418150 - Portland, ME	Water Level Observation Network	O	43.656	-70.246
NDBC	cavn6	9052000 - Cape Vincent, NY	Water Level Observation Network	O	44.13	-76.333
NDBC	cbbv2	8638863 - Chesapeake Bay Bridge Tunnel, VA	Water Level Observation Network	O	36.967	-76.114
NDBC	cbcm2	Curtis Bay Ch. Entrance (8574837)	Moored Buoy	PT	39.223	-76.54
NDBC	cbim2	Chesapeake Biological Laboratory Weather Station MD	Coastal Marine Station	B	38.317	-76.451
NDBC	cblo1	Conneaut Breakwater Light, OH	GLOS Weather Station	CLE	41.981	-80.556
NDBC	cbrw3	Chambers Island, WI	GLOS Weather Station	GRB	45.198	-87.36
NDBC	ccuf1	8726413 - C-Cut, St. Petersburg, FL	Water Level Observation Network	O	27.663	-82.618
NDBC	cdcf1	8726504 - Cut D Channel Inbound Rear Range	Water Level Observation Network	PT	27.754	-82.514
NDBC	cdea2	Cape Decision, AK	Weather Station	AJK	56.001	-134.136
NDBC	cdrf1	Cedar Key, FL	C-MAN Station	N	29.136	-83.029
NDBC	cdxa2	Cape Decision MXAK, AK	Coastal Marine Station	MA	56.001	-134.136
NDBC	cecc1	9419750 - Crescent City, CA	Water Level Observation Network	O	41.746	-124.184
NDBC	cfwm1	8411060 - Cutler Farris Wharf, ME	Water Level Observation Network	O	44.657	-67.205
NDBC	cgcl1	Cognac	Offshore Tower	SH	28.791	-89.056
NDBC	chao3	9432780 - Charleston, OR	Water Level Observation Network	O	43.351	-124.337
NDBC	chav3	9751639 - Charlotte Amalie, VI	Water Level Observation Network	O	18.335	-64.92
NDBC	chbv2	8638901 - Chesapeake Bay Bridge Tunnel, VA	Water Level Observation Network	O	37.032	-76.083
NDBC	chcm2	8573927 - Chesapeake City, MD	Water Level Observation Network	PT	39.527	-75.81
NDBC	chds1	Strom Thurmond Dam, SC	Weather Station	CAE	33.661	-82.199
NDBC	chii2	Harrison-Dever Crib, Chicago, IL	C-MAN Station	G	41.916	-87.572
NDBC	chlv2	Chesapeake Light, VA	C-MAN Station	N	36.905	-75.713
NDBC	chno3	South Slough Reserve, OR	NERRS Weather Station	NR	43.345	-124.329
NDBC	chqo3	Winchester Arm, South Slough Reserve, OR	NERRS Water Quality Station	NR	43.282	-124.32
NDBC	chsv3	9751364 - Christiansted Harbor, St. Croix, VI	Water Level Observation Network	O	17.748	-64.699
NDBC	chtm3	8447435 - Chatham, MA	Water Level Observation Network	O	41.688	-69.95
NDBC	chts1	8665530 - Charleston, Cooper River Entrance, SC	Water Level Observation Network	O	32.781	-79.924
NDBC	chyv2	8638999 - Cape Henry, VA	Water Level Observation Network	PT	36.926	-76.007
NDBC	chyw1	9449424 - Cherry Point, WA	Water Level Observation Network	O	48.863	-122.759
NDBC	ckyf1	8727520 - Cedar Key, FL	Water Level Observation Network	O	29.134	-83.031
NDBC	clbf1	Clam Bayou, FL	Shorebased Tower	P	27.736	-82.686
NDBC	clbp4	9752235 - Culebra, PR	Water Level Observation Network	O	18.301	-65.302
NDBC	clkn7	Cape Lookout, NC	C-MAN Station	N	34.611	-76.528
NDBC	cllt2	8770933 - Clear Lake, TX	Shorebased Tower	K	29.563	-95.067
NDBC	clsm4	St. Clair Shores, MI	GLOS Weather Station	DTX	42.471	-82.877
NDBC	cman4	8536110 - Cape May, NJ	Water Level Observation Network	O	38.968	-74.96
NDBC	cmln3	Coastal Marine Lab, New Castle, NH	Coastal Marine Station	NH	43.07	-70.7
NDBC	cmpo1	Camp Perry, OH	C-MAN Station	CLE	41.547	-83.015
NDBC	cmti2	9087044 - Calumet Harbor, IL	Water Level Observation Network	O	41.73	-87.538
NDBC	cnbf1	Cannon Bay, FL	Water Quality Station	NP	25.702	-81.186
NDBC	cndo1	9063063 - Cleveland, OH	Water Level Observation Network	O	41.542	-81.637
NDBC	cnii2	Northerly Isle, IL	GLOS Weather Station	LOT	41.856	-87.609
NDBC	covm2	8577018 - Cove Point LNG Pier, MD	Water Level Observation Network	PT	38.402	-76.385
NDBC	coxa2	Cordova, AK	Fixed Structure Weather Station	MA	60.542	-145.766
NDBC	cpmw1	9449419 - Cherry Point South Dock Met, WA	Water Level Observation Network	PT	48.86	-122.756
NDBC	cpnt2	8774513 - Copano Bay, TX	Water Level Observation Network	K	28.114	-97.024
NDBC	cpnw1	9449427 - Cherry Point North Dock Met	Water Level Observation Network	PT	48.863	-122.758
NDBC	cpsa2	Cape Seniavin, AK	Coastal Marine Station	MA	56.397	-160.142
NDBC	cptr1	8452944 - Conimicut Light, RI	Water Level Observation Network	PT	41.717	-71.345
NDBC	cpvm2	8575437 - Chesapeake Bay Bridge Visibility, MD	Water Level Observation Network	PT	38.995	-76.388
NDBC	cpxa2	Captains Bay	Coastal Marine Station	MA	53.843	-166.583
NDBC	cpxc1	Cal Poly Pier, CA	Coastal Marine Station	CP	35.17	-120.741
NDBC	cquc1	Carquinez, CA	Water Quality Station	CN	38.066	-122.23
NDBC	crga2	Craig, AK	C-MAN Station	AJK	55.474	-133.136
NDBC	crta1	Cedar Point, AL	C-MAN Station	DI	30.308	-88.14
NDBC	crva2	9454050 - Cordova, AK	Water Level Observation Network	O	60.558	-145.752
NDBC	cryv2	8638595 - South Craney Island, VA	Water Level Observation Network	PT	36.888	-76.338
NDBC	csbf1	Cape San Blas, FL	C-MAN Station	N	29.672	-85.357
NDBC	csim3	Castle Island (NOS) 8444069	Water Level Observation Network	PT	42.341	-71.012
NDBC	cspa2	Cape Spencer, AK	Weather Station	AJK	58.199	-136.64
NDBC	csxa2	Cape Spencer WX	Coastal Marine Station	MA	58.199	-136.641
NDBC	ctgm1	8411250 - Cutler, ME	Water Level Observation Network	O	44.642	-67.297
NDBC	cvqv2	Sweethall Pier, Chesapeake Bay Reserve, VA	NERRS Water Quality Station	NR	37.571	-76.884
NDBC	cwaf1	Clear Water Pass, FL	Water Quality Station	NP	25.297	-81.013
NDBC	cwbf1	8726724 - Clearwater Beach, FL	Water Level Observation Network	O	27.978	-82.832
NDBC	cwci	Caribou Island	Weather Station	C	47.334	-85.833
NDBC	cwqo3	Charleston Bridge, South Slough Reserve, OR	NERRS Water Quality Station	NR	43.338	-124.321
NDBC	cwqt2	Copano Bay East, Mission-Aransas Reserve, TX	NERRS Water Quality Station	NR	28.132	-97.034
NDBC	cwsec	Cold Weather SCOOP Environment Canada (CWSEC)	Test station	N	44.233	-79.779
NDBC	cwssj	Cold Weather SCOOP St John's	Test station	N	47.513	-52.783
NDBC	cwwt2	Copano Bay West, Mission-Aransas Reserve, TX	NERRS Water Quality Station	NR	28.084	-97.201
NDBC	cxhn6	Coxsackie, Hudson River (8518979)	Water Level Observation Network	PT	42.353	-73.795
NDBC	cxlm2	Cooperative Oxford Laboratory	Coastal Marine Station	N3	38.679	-76.174
NDBC	cygm4	Cheboygan Marina, MI	GLOS Weather Station	APX	45.658	-84.464
NDBC	darth	Test	2.6-meter discus buoy	N	30.357	-89.612
NDBC	darti	Test	2.6-meter discus buoy	N	30.357	-89.613
NDBC	dartj	Test	2.6-meter discus buoy	N	30.357	-89.613
NDBC	dartk	Test	2.6-meter discus buoy	N	30.357	-89.613
NDBC	dartl	Test	2.6-meter discus buoy	N	30.357	-89.613
NDBC	dartm	Test	2.6-meter discus buoy	N	30.357	-89.613
NDBC	dartn	Test	2.6-meter discus buoy	N	30.357	-89.613
NDBC	darto	Test	2.6-meter discus buoy	N	30.357	-89.613
NDBC	dartp	Test	2.6-meter discus buoy	N	30.357	-89.613
NDBC	dartq	Test	2.6-meter discus buoy	N	30.357	-89.613
NDBC	dartr	TEST	2.6-meter discus buoy	N	30.357	-89.612
NDBC	darts	TEST	2.6-meter discus buoy	N	30.357	-89.612
NDBC	dartt	TEST	2.6-meter discus buoy	N	30.357	-89.612
NDBC	dartu	TEST	2.6-meter discus buoy	N	30.357	-89.612
NDBC	dbln6	Dunkirk, NY	C-MAN Station	N	42.493	-79.353
NDBC	dbqs1	Debidue Creek, North Inlet-Winyah Bay, SC	NERRS Water Quality Station	NR	33.36	-79.167
NDBC	dcxa2	Devils Cove	Coastal Marine Station	MA	58.351	-154.127
NDBC	deld1	8551762 - Delaware City, DE	Water Level Observation Network	PT	39.582	-75.589
NDBC	demo2	NDBC Demo Glider #2	Test station	LR	39.918	-71.94
NDBC	deqd1	Lebanon Landing, Delaware Reserve, DE	NERRS Water Quality Station	NR	39.114	-75.499
NDBC	desw1	Destruction Island, WA	C-MAN Station	N	47.675	-124.485
NDBC	dhxa2	Deadhorse, AK	Coastal Marine Station	MA	70.222	-148.419
NDBC	dila1	8735180 - Dauphin Island, AL	Water Level Observation Network	O	30.25	-88.075
NDBC	disw3	Devils Island, WI	C-MAN Station	N	47.079	-90.728
NDBC	dkcm6	8741501 - Dock C, Port of Pascagoula, MS	Water Level Observation Network	O	30.356	-88.567
NDBC	dkkf1	Duck Key, FL	Water Quality Station	NP	25.18	-80.49
NDBC	dmbc1	Dumbarton Bridge at Newark, CA	CICORE water quality station	EB	37.507	-122.117
NDBC	dmno3	Desdemona Sands Light, OR	Coastal Marine Station	CM	46.226	-123.955
NDBC	dmsf1	8720219 - Dames Point, FL	Water Level Observation Network	PT	30.387	-81.559
NDBC	domv2	8638511 - Dominion Terminal Associates, VA	Water Level Observation Network	PT	36.962	-76.424
NDBC	dpha1	Dauphin Island Sea Lab, AL	Coastal Marine Station	DI	30.251	-88.078
NDBC	dpia1	Dauphin Island, AL	C-MAN Station	N	30.25	-88.075
NDBC	dpla2	Dutch Harbor APL, AK	Coastal Marine Station	MA	53.884	-166.531
NDBC	dpoa2	Dutch Harbor Port Office, AK	Coastal Marine Station	MA	53.903	-166.528
NDBC	dpxa2	Dutch Harbor Pilot Station, AK	Coastal Marine Station	MA	53.889	-166.542
NDBC	dpxc1	9415141 - Davis Point, San Pablo Bay, CA	Water Level Observation Network	PT	38.056	-122.264
NDBC	drfa2	Drift River Terminal, AK	C-MAN Station	N	60.553	-152.137
NDBC	drsd1	Saint Jones River, Delaware Reserve, DE	NERRS Weather Station	NR	39.089	-75.437
NDBC	dryf1	Dry Tortugas, FL	C-MAN Station	N	24.638	-82.862
NDBC	dsln7	Diamond Shls Lt., NC	C-MAN Station	N	35.153	-75.297
NDBC	dtlm4	9075099 - De Tour Village, MI	Water Level Observation Network	O	45.993	-83.898
NDBC	ducn7	Duck Pier, NC	C-MAN Station	N	36.184	-75.745
NDBC	dukn7	8651370 - Duck Pier, NC	Water Level Observation Network	O	36.184	-75.746
NDBC	dulm5	9099064 - Duluth, MN	Water Level Observation Network	O	46.776	-92.092
NDBC	eazc1	Azevedo Pond, Elkhorn Slough Reserve, CA	NERRS Water Quality Station	NR	36.846	-121.754
NDBC	eb01		12-meter discus buoy	N	36.5	-73.5
NDBC	eb10		12-meter discus buoy	N	27.5	-88.0
NDBC	eb31		12-meter discus buoy	N	27.0	-86.0
NDBC	eb32		12-meter discus buoy	N	27.0	-84.3
NDBC	eb33		6-meter NOMAD buoy	N	58.5	-141.0
NDBC	eb35		6-meter NOMAD buoy	N	55.3	-157.0
NDBC	eb36		USCG Large Navigational Buoy	N	26.0	-84.8
NDBC	eb43		6-meter NOMAD buoy	N	59.8	-142.0
NDBC	eb52		USCG Large Navigational Buoy	N	38.4	-74.3
NDBC	eb53		USCG Large Navigational Buoy	N	28.9	-88.3
NDBC	eb61		GE	N	26.9	-84.6
NDBC	eb62		USCG Large Navigational Buoy	N	29.0	-85.6
NDBC	eb70		12-meter discus buoy	N	59.5	-142.3
NDBC	eb90	BERING SEA	12-meter discus buoy	N	47.0	-130.9
NDBC	eb91		USCG Large Navigational Buoy	N	38.4	-74.3
NDBC	eb92		USCG Large Navigational Buoy	N	28.5	-90.0
NDBC	ebef1	8726674 - East Bay, FL	Water Level Observation Network	PT	27.923	-82.421
NDBC	ebsw1	9447130 - Seattle, WA	Water Level Observation Network	O	47.602	-122.338
NDBC	efla1	8734536 - E Range Front Light Visibility, AL	Water Level Observation Network	PT	30.429	-88.01
NDBC	egkf1	EGK - Egmont Key, FL	Shorebased Tower	P	27.601	-82.759
NDBC	ehsc1	North Marsh, Elkhorn Slough Reserve, CA	NERRS Water Quality Station	NR	36.835	-121.738
NDBC	einl1	8764314 - North of Eugene Island, LA	Water Level Observation Network	PT	29.373	-91.384
NDBC	elfa2	9452634 - Elfin Cove, AK	Water Level Observation Network	O	58.193	-136.347
NDBC	elqc1	South Marsh, Elkhorn Slough Reserve, CA	NERRS Water Quality Station	NR	36.818	-121.739
NDBC	elxa2	Cape St. Elias	Coastal Marine Station	MA	59.798	-144.6
NDBC	elxc1	Caspian Weather Station, Elkhorn Slough Reserve, CA	NERRS Weather Station	NR	36.815	-121.738
NDBC	emat2	8773146 - Matagorda City, TX	Water Level Observation Network	K	28.71	-95.914
NDBC	eptt2	8771013 - Eagle Point, TX	Water Level Observation Network	K	29.481	-94.917
NDBC	erep1	9063038 - Erie	Water Level Observation Network	O	42.172	-80.098
NDBC	erkc1	Dock B Eureka, CA	CICORE water quality station	HU	40.778	-124.196
NDBC	eroa2	Eldred Rock, AK	Weather Station	AJK	58.971	-135.221
NDBC	ertf1	8726669 - Berth 223 Met, FL	Water Level Observation Network	O	27.92	-82.442
NDBC	erxa2	Eldred Rock MXAK, AK	Coastal Marine Station	MA	58.971	-135.221
NDBC	espp4	9752695 - Esperanza, Viequez Island, PR	Water Level Observation Network	O	18.094	-65.471
NDBC	evmc1	Vierra Mouth, Elkhorn Slough Reserve, CA	NERRS Water Quality Station	NR	36.811	-121.779
NDBC	faio1	9063053 - Fairport, OH	Water Level Observation Network	O	41.764	-81.281
NDBC	farp2	Faraulep, Carolines Island	C-MAN Station	N	8.583	144.583
NDBC	fbis1	Folly Island, SC	C-MAN Station	N	32.684	-79.887
NDBC	fbps1	Folly Beach Pier, SC	Coastal Marine Station	NS	32.652	-79.938
NDBC	fcgt2	8772447 - USCG Freeport, TX	Water Level Observation Network	O	28.943	-95.302
NDBC	fffc1	First Mallard, San Francisco Bay Reserve, CA	NERRS Water Quality Station	NR	38.195	-122.033
NDBC	ffia2	Five Fingers, AK	C-MAN Station	N	57.27	-133.631
NDBC	fgbl1	High Island 334	Fixed Structure Weather Station	Q	28.118	-93.67
NDBC	fhpf1	FHP - Fred Howard Park, FL	Shorebased Tower	P	28.153	-82.801
NDBC	fila2	Flat Island Light, AK	C-MAN Station	N	59.331	-151.995
NDBC	flqn6	Ferry Landing, Hudson River Reserve, NY	NERRS Water Quality Station	NR	42.354	-73.789
NDBC	fmns1	Fort Johnson, ACE Basin Reserve, SC	NERRS Water Quality Station	NR	32.753	-79.899
NDBC	fmoa1	8734673 - Fort Morgan, AL	Water Level Observation Network	PT	30.228	-88.024
NDBC	fmrf1	8725520 - Fort Myers, FL	Water Level Observation Network	O	26.647	-81.871
NDBC	foxr1	8454000 - Providence, RI	Water Level Observation Network	O	41.807	-71.401
NDBC	fpkg1	8670870 - Fort Pulaski, GA	Water Level Observation Network	O	32.035	-80.903
NDBC	fpsn7	Frying Pan Shoals, NC	C-MAN Station	N	33.485	-77.59
NDBC	fpst2	8772471 - Freeport SPIP, TX	Water Level Observation Network	O	28.936	-95.294
NDBC	fptm4	Fairport, MI	GLOS Weather Station	MQT	45.619	-86.66
NDBC	fptt2	8772440 - Freeport, TX	Water Level Observation Network	O	28.948	-95.308
NDBC	fpxc1	Fort Point, CA	Water Quality Station	BM	37.807	-122.466
NDBC	frcb6	2695535 - Bermuda, Ferry Reach Channel, BM	Water Level Observation Network	O	32.37	-64.695
NDBC	frdf1	8720030 - Fernandina Beach, FL	Water Level Observation Network	O	30.675	-81.465
NDBC	frdp4	9753216 - Fajardo, PR	Water Level Observation Network	PN	18.335	-65.631
NDBC	frdw1	9449880 - Friday Harbor, WA	Water Level Observation Network	O	48.545	-123.012
NDBC	frel1	8762484 - Frenier Landing, LA	Water Level Observation Network	O	30.106	-90.422
NDBC	frfn7	USACE-CHL Field Research Facility, Duck, NC	Waverider Buoy	AC	36.19	-75.739
NDBC	frkf1	Frog Creek, FL	Shorebased Tower	TC	27.591	-82.552
NDBC	frma1	8734383 - Fort Morgan, AL	Water Level Observation Network	PT	30.234	-87.994
NDBC	frps1	8668498 - Fripps Inlet, SC	Water Level Observation Network	O	32.34	-80.46
NDBC	frvm3	8447386 - Fall River, MA	Water Level Observation Network	PT	41.704	-71.164
NDBC	frwl1	8766072 - Freshwater Canal Locks, LA	Water Level Observation Network	O	29.552	-92.305
NDBC	frxm3	8447412 - Fall River Visibility, MA	Water Level Observation Network	PT	41.696	-71.18
NDBC	fskm2	8574728 - Francis Scott Key Bridge, MD	Water Level Observation Network	PT	39.219	-76.528
NDBC	fsnm2	8574729 - Francis Scott Key Bridge NE Tower, MD	Water Level Observation Network	PT	39.219	-76.525
NDBC	fsti2	Foster Ave., Chicago, IL	C-MAN Station	CH	41.976	-87.648
NDBC	ftgm4	9014098 - Fort Gratiot, MI	Water Level Observation Network	O	43.007	-82.422
NDBC	ftpc1	9414290 - San Francisco, CA	Water Level Observation Network	O	37.806	-122.466
NDBC	fwic3	Fayerweather Island, CT	Long Island Ferry	I	41.15	-73.172
NDBC	fwyf1	Fowey Rock, FL	C-MAN Station	N	25.591	-80.097
NDBC	gbcl1	Garden Banks	C-MAN Station	N	27.8	-93.1
NDBC	gbcm6	Bayou Cumbest, Grand Bay Reserve, MS	NERRS Water Quality Station	NR	30.384	-88.436
